Id	CAS	SMILES	Status	Experimental value 	Predicted value 
1418	123122-55-4	COCCOCC(CC1(CCCC1)C(=O)NC1CCC(CC1)C(O)=O)C(=O)Oc1cc2CCCc2cc1	Training	NON-active	NON-active
1419	197077-55-7	COCc1[n][n]c(-c2c[n+]([O-])ccc2)[n]1-c1c2NC(=O)C(=O)Nc2cc(Cl)c1Cl	Training	NON-active	Active
1420	215297-27-1	CCCOc1ccc(cc1C1NC(=O)c2[n][n](Cc3cccc[n]3)c(CC)c2N=1)S(=O)(=O)N1CCN(CC1)CC	Training	NON-active	NON-active
1421	N.A.	Nc1cc2CCN3c2c(c1)C(=NC(NC(=O)c1c[n]ccc1)C3=O)c1ccccc1	Training	NON-active	NON-active
1422	N.A.	NCC1(CC2NC(=O)ON=2)CCCCC1	Training	NON-active	NON-active
1423	668981-02-0	CC(C)c1[n][n]c2ccc(c[n]21)-c1oc[n]c1-c1cc(F)ccc1F	Training	NON-active	NON-active
1424	112733-06-9	OC(=O)CN1c2cc(Cl)ccc2C(=O)N(Cc2ccc(Br)cc2F)C1=O	Training	NON-active	NON-active
1425	210826-40-7	CC(C)(O)c1coc(c1)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2CCCc21	Training	NON-active	NON-active
1426	N.A.	Cc1cc(COc2ccc(Cl)cc2CNc2[n]c[n]c3c2[n]c[n]3C2OC(C(N)C2O)C(=O)NC)o[n]1	Training	NON-active	NON-active
1427	290352-28-2	Cc1cc(cc(C)c1Oc1ccc(O)c2CCCc21)NC(=O)C(O)=O	Training	NON-active	NON-active
1428	501027-49-2	Cc1oc([n]c1CCOc1cccc2c1cc[n]2CCC(O)=O)-c1ccccc1	Training	NON-active	NON-active
1429	162706-14-1	Cc1c(c2ccccc2[n]1CCCCC(O)=O)-c1c[n]ccc1	Training	NON-active	NON-active
1430	263553-33-9	Cc1cc(cc(c1)OCC(C)Nc1cc[n]cc1)C(=O)N(CC)C(C)C	Training	NON-active	NON-active
1431	139149-55-6	NC(=O)N(O)C1COc2cc(ccc21)OCc1ccccc1	Training	NON-active	NON-active
1432	184653-84-7	CC(=O)c1cc2C(NC(=O)c3ccc(F)cc3)C(O)C(C)(C)Oc2cc1	Training	NON-active	NON-active
1433	200940-23-4	Cc1[n]cccc1Oc1ccc(c[n]1)NC(=O)N1CCc2cc(C)c(cc12)C(F)(F)F	Training	NON-active	NON-active
1434	219790-72-4	OCC(CO)[n]1c[n]c(c1-c1cc[n]c([n]1)Oc1ccccc1)-c1ccc(F)cc1	Training	NON-active	NON-active
1435	N.A.	Cc1[n]c([n]o1)-c1ccc2CCN(CCc2c1)CCC1CCC(CC1)NC(=O)C=Cc1ccc(F)cc1	Training	NON-active	NON-active
1436	313994-79-5	CN(C(C(C)C)C(O)=O)C1CC(C(CN2CCC(CC2)c2cc(Cc3ccccc3)[n][n]2CC)C1)c1cccc(F)c1	Training	NON-active	NON-active
1437	331623-06-4	CC(Cc1cc(ccc1C1C(C(c2ccc(CCCC)[n]c21)c1cc2OCOc2cc1)C(O)=O)OC)C(O)=O	Training	NON-active	NON-active
1438	N.A.	Cc1[n]cc(c[n]1)C(CC(O)=O)CCCCCCc1ccc2CCCNc2[n]1	Training	NON-active	NON-active
1439	851916-42-2	CC(C)C1(CC(CC1)NC1CCOCC1OC)C(=O)N1Cc2cc(c[n]c2CC1)C(F)(F)F	Training	NON-active	NON-active
1440	262376-75-0	OC12N=C(SC1Cc1cc(Cl)ccc21)c1ccccc1	Training	NON-active	NON-active
1441	181640-09-5	CN(C)C(=O)NC1(CCN(CCC2(CN(CCO2)C(=O)c2ccccc2)c2cc(F)c(F)cc2)CC1)c1ccccc1	Training	NON-active	NON-active
1442	159138-81-5	CS(=O)(=O)c1cc(ccc1C(C)C)C(=O)N=C(N)N	Training	NON-active	NON-active
1443	N.A.	N#CC1CC(F)(F)CN1C(=O)CNC1CC2CCC(C1)N2c1[n]ccc[n]1	Training	NON-active	NON-active
1444	155990-20-8	COc1ccc2Sc3c(c(ccc3CNC=O)NCCN(CC)CC)C(=O)c2c1	Training	NON-active	NON-active
1445	473289-62-2	CC(=O)SC(C(C)C)C(=O)NC1Cc2ccccc2C2CCCC(C(O)=O)N2C1=O	Training	NON-active	NON-active
1446	298198-52-4	O=C(Oc1ccc(Br)cc1)N1CCN2CCC1CC2	Training	NON-active	NON-active
1447	929601-09-2	CCOC(=O)COc1ccc2CCC(Cc2c1)NCC(O)c1cccc(Cl)c1	Training	NON-active	NON-active
1448	139290-65-6	COc1cccc(C(O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC	Training	NON-active	NON-active
1449	344930-95-6	COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COC1=CC(=O)N3C=CC=C(OCCN4CCCCC4)C3=N1)C2=O	Training	NON-active	NON-active
1450	478263-98-8	CCC(NC(=O)c1cc(F)ccc1NS(=O)(=O)c1cccc2ccc[n]c21)c1ccccc1	Training	NON-active	NON-active
1451	862243-29-6	OC(=O)c1ccccc1N1C=C(C(=O)c2cc(Nc3c(Cl)cc(F)cc3F)c(Cl)cc12)C(O)=O	Training	NON-active	NON-active
1452	648917-13-9	OC(=O)C1CCN(CC1)c1ccc(F)cc1NC(=O)NC(=O)c1cc(F)c(F)cc1Cl	Training	NON-active	NON-active
1453	N.A.	OC(=O)c1ccc2c(c1)[n]c(C(=O)NC1CCN(CC1)C1CC1)[n]2Cc1cc(o[n]1)-c1ccc(Cl)[s]1	Training	NON-active	NON-active
1454	N.A.	CC(C)N1CCC(CC1)NC(=O)c1cc2cc([n]cc2[n]1CC(=O)Nc1ccc(Cl)c[n]1)OCCOC	Training	NON-active	NON-active
1455	1068967-96-3	Cc1c[n](NC(=O)c2c[n]c([n]c2C)-c2cccc[n]2)c2ccc(F)cc12	Training	NON-active	NON-active
1456	1638-22-8	CCCCc1ccc(O)cc1	Training	NON-active	NON-active
1457	6359-82-6	CC1=NN(c2ccc(cc2)S(O)(=O)=O)C(=O)C1N=Nc1ccccc1	Training	NON-active	NON-active
1458	826-62-0	O=C1OC(=O)C2C3CC(C=C3)C12	Training	NON-active	NON-active
1459	1072-15-7	CCCCCCCCCOS(O)(=O)=O	Training	NON-active	NON-active
1460	119-07-3	CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC	Training	NON-active	NON-active
1461	81131-70-6	CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(O)=O)C21	Training	NON-active	NON-active
1462	58394-64-2	CCCCC(COC(=O)CCCCC(=O)OCc1ccccc1)CC	Training	NON-active	NON-active
1463	89-04-3	CCCCCCCCOC(=O)c1ccc(cc1C(=O)OCCCCCCCC)C(=O)OCCCCCCCC	Training	NON-active	NON-active
1464	82469-79-2	CCCC(=O)OC(CC(=O)OCCCCCC)(CC(=O)OCCCCCC)C(=O)OCCCCCC	Training	NON-active	NON-active
1465	2432-87-3	CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC	Training	NON-active	NON-active
1466	6624-73-3	O=C(OCCCCCOC(=O)c1ccccc1)c1ccccc1	Training	NON-active	NON-active
1467	22915-73-7	O=C(OCCCCCCOC(=O)c1ccccc1)c1ccccc1	Training	NON-active	NON-active
1468	117428-22-5	COC(=O)C(=COC)c1ccccc1COc1cccc([n]1)C(F)(F)F	Training	NON-active	NON-active
1469	2058-94-8	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	NON-active	NON-active
1470	2144-53-8	CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	NON-active	NON-active
1471	2043-57-4	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI	Training	NON-active	NON-active
1472	486-56-6	CN1C(CCC1=O)c1ccc[n]c1	Training	NON-active	NON-active
1473	94-47-3	O=C(OCCc1ccccc1)c1ccccc1	Training	NON-active	NON-active
1474	6149-03-7	CCCCCCCCc1ccc(cc1)S(O)(=O)=O	Training	NON-active	NON-active
1475	105-21-5	CCCC1CCC(=O)O1	Training	NON-active	NON-active
1476	2550-40-5	C1CCCCC1SSC1CCCCC1	Training	NON-active	NON-active
1477	111-62-6	CCCCCCCCC=CCCCCCCCC(=O)OCC	Training	NON-active	NON-active
1478	117-99-7	Oc1ccccc1C(=O)c1ccccc1	Training	NON-active	NON-active
1479	17696-62-7	Oc1ccc(cc1)C(=O)Oc1ccccc1	Training	NON-active	NON-active
1480	1219-38-1	CCCCCCCCOC(=O)c1ccc(O)cc1	Training	NON-active	NON-active
1481	14901-07-6	CC1CCCC(C)(C)C=1C=CC(C)=O	Training	NON-active	NON-active
1482	68359-37-5	CC1(C)C(C1C=C(Cl)Cl)C(=O)OC(C#N)c1ccc(F)c(c1)Oc1ccccc1	Training	NON-active	NON-active
1483	83834-59-7	COc1ccc(C=CC(=O)OCC(CCCC)CC)cc1	Training	NON-active	NON-active
1484	138472-01-2	CC(C(CC)=CC(N=O)C(N)=O)[N+]([O-])=O	Training	NON-active	NON-active
1485	146011-65-6	Cc1cc2c(-c3ccc(Cl)cc3)c(CN(Cc3ccccc3)C(=O)Nc3c(F)cc(F)cc3F)oc2cc1	Training	NON-active	NON-active
1486	151506-44-4	CS(=O)c1ccc(cc1)-c1cc([n][n]1-c1ccc(cc1)OC)C(F)F	Training	NON-active	NON-active
1487	136042-19-8	CCCCc1[n]c2ccc[n]c2[n]1Cc1ccc(cc1)-c1ccccc1-c1[nH][n][n][n]1	Training	NON-active	NON-active
1488	2696-84-6	CCCc1ccc(N)cc1	Training	NON-active	NON-active
1489	769-92-6	CC(C)(C)c1ccc(N)cc1	Training	NON-active	NON-active
1490	712-50-5	O=C(C1CCCCC1)c1ccccc1	Training	NON-active	NON-active
1491	67-30-1	Oc1c(I)cc(cc1I)Oc1c(I)cc(CC(O)=O)cc1I	Training	NON-active	NON-active
1492	199584-38-8	CCC(C)(C)C1CCC(CC1)OC	Training	NON-active	NON-active
1493	106-45-6	Cc1ccc(S)cc1	Training	NON-active	NON-active
1494	127-25-3	CC(C)C1CCC2C(C=1)=CCC1C(C)(CCCC21C)C(=O)OC	Training	NON-active	NON-active
1495	15499-27-1	CCCCc1ccc(Cl)cc1	Training	NON-active	NON-active
1496	1671-75-6	CCCCCCC(=O)c1ccccc1	Training	NON-active	NON-active
1497	2396-68-1	CC(C)(C)c1ccc(S)cc1	Training	NON-active	NON-active
1498	40649-36-3	CCCC1CCC(=O)CC1	Training	NON-active	NON-active
1499	4344-55-2	CCCCOc1ccc(N)cc1	Training	NON-active	NON-active
1500	480-63-7	Cc1cc(C)c(C(O)=O)c(C)c1	Training	NON-active	NON-active
1501	5407-98-7	O=C(C1CCC1)c1ccccc1	Training	NON-active	NON-active
1502	611-70-1	CC(C)C(=O)c1ccccc1	Training	NON-active	NON-active
1503	6285-05-8	CCC(=O)c1ccc(Cl)cc1	Training	NON-active	NON-active
1504	70568-60-4	CCCCC1CCC(O)CC1	Training	NON-active	NON-active
1505	79098-20-7	CCCCCc1ccc(Cl)cc1	Training	NON-active	NON-active
1506	838-85-7	OP(=O)(Oc1ccccc1)Oc1ccccc1	Training	NON-active	NON-active
1507	89-71-4	Cc1ccccc1C(=O)OC	Training	NON-active	NON-active
1508	938-16-9	CC(C)(C)C(=O)c1ccccc1	Training	NON-active	NON-active
1509	93-99-2	O=C(Oc1ccccc1)c1ccccc1	Training	NON-active	NON-active
1510	94-08-6	Cc1ccc(cc1)C(=O)OCC	Training	NON-active	NON-active
1511	N.A.	CN1C(=O)C=C(Oc2ccc(F)cc2F)c2c[n]c(NCC(C)(C)O)[n]c12	Training	NON-active	NON-active
1512	N.A.	CCCN(C1CCN(CC1)C(=O)C1CCNCC1)C1Cc2cc(ccc2CC1)OC	Training	NON-active	NON-active
1513	N.A.	Cc1ccc(c(Cl)c1)C(=O)NS(=O)(=O)C=Cc1ccc(cc1)OC	Training	NON-active	NON-active
1514	N.A.	O=C(NS(=O)(=O)C=Cc1ccccc1)c1ccc(F)cc1Cl	Training	NON-active	NON-active
1515	N.A.	O=C(NS(=O)(=O)C=Cc1ccc[s]1)c1ccc(F)cc1Br	Training	NON-active	NON-active
1516	625114-41-2	CS(=O)(=O)c1ccc(cc1Cl)C(CC1CC(=O)CC1)C(=O)Nc1c[n]cc[n]1	Training	NON-active	NON-active
1517	1191914-21-2	CC1(CCN(CC1)C(=O)c1c(C)[n]c[n]c1C)N1CCC2(CC1)OC(=O)N(CC2CCCC)CC1CCOCC1	Training	NON-active	NON-active
1518	67564-91-4	CC(Cc1ccc(cc1)C(C)(C)C)CN1CC(C)OC(C)C1	Training	NON-active	NON-active
1519	135410-20-7	CC(=NC#N)N(C)Cc1c[n]c(Cl)cc1	Training	NON-active	NON-active
1520	4904-61-4	C1CC=CCCC=CCCC=C1	Training	NON-active	NON-active
1521	87818-31-3	CC12CCC(CC1OCc1ccccc1C)(O2)C(C)C	Training	NON-active	NON-active
1522	7786-34-7	CC(=CC(O)OC)OP(O)(OC)OC	Training	NON-active	NON-active
1523	76738-62-0	CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)[n]1c[n]c[n]1	Training	NON-active	NON-active
1524	19780-11-1	CCCCCCCCCC=CCC1CC(=O)OC1=O	Training	NON-active	NON-active
1525	26002-80-2	CC(C)=CC1C(C(=O)OCc2cccc(c2)Oc2ccccc2)C1(C)C	Training	NON-active	NON-active
1526	N.A.	ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl	Training	NON-active	NON-active
1527	91465-08-6	CC1(C)C(C1C=C(Cl)C(F)(F)F)C(=O)OC(C#N)c1cccc(c1)Oc1ccccc1	Training	NON-active	NON-active
1528	52225-20-4	CC(C)CCCC(C)CCCC(C)CCCC1(C)CCc2c(O1)c(C)c(C)c(OC(C)=O)c2C	Training	NON-active	NON-active
1529	149979-41-9	CCC(=NOCC=CCl)C1=C(O)CC(CC1=O)C1CCOCC1	Training	NON-active	NON-active
1530	129298-91-5	CC1(OC1CC=C(C)C)C1C(OC)C(CCC21CO2)OC(=O)NC(=O)CCl	Training	NON-active	NON-active
1531	66357-35-5	CNC(=C[N+]([O-])=O)NCCSCc1ccc(CN(C)C)o1	Training	NON-active	NON-active
1532	112-63-0	CCCCCC=CCC=CCCCCCCCC(=O)OC	Training	Active	NON-active
1533	5153-25-3	CCCCC(COC(=O)c1ccc(O)cc1)CC	Training	Active	NON-active
1534	1401-55-4	Oc1c(cc(cc1O)C(=O)OCC1OC(OC(=O)c2cc(O)c(O)c(c2)OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(c2)OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(c2)OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(c1)OC(=O)c1cc(O)c(O)c(O)c1)OC(=O)c1cc(O)c(O)c(O)c1	Training	Active	NON-active
1535	5116-94-9	CCCCCCCCCCCCCOP(O)(O)=O	Training	Active	NON-active
1536	N.A.	CC(C)N1CCC(CC1)NC(=O)c1cc2cc(ccc2[n]1Cc1cc(o[n]1)-c1ccc(Cl)[s]1)C(=O)OC(C)OC(=O)OCC	Training	Active	NON-active
1537	117-79-3	Nc1cc2c(cc1)C(=O)c1ccccc1C2=O	Training	NON-active	NON-active
1538	88-85-7	CCC(C)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O	Training	NON-active	NON-active
1539	1948-33-0	CC(C)(C)c1cc(O)ccc1O	Training	NON-active	NON-active
1540	532-27-4	O=C(CCl)c1ccccc1	Training	NON-active	NON-active
1541	1897-45-6	N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl	Training	NON-active	NON-active
1542	56-72-4	CC1c2ccc(cc2OC(=O)C=1Cl)OP(=S)(OCC)OCC	Training	NON-active	NON-active
1543	131-17-9	C=CCOC(=O)c1ccccc1C(=O)OCC=C	Training	NON-active	NON-active
1544	117-80-6	O=C1c2ccccc2C(=O)C(Cl)=C1Cl	Training	NON-active	NON-active
1545	99-30-9	Nc1c(Cl)cc(cc1Cl)[N+]([O-])=O	Training	NON-active	NON-active
1546	N.A.	O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl	Training	NON-active	NON-active
1547	77-47-4	ClC1(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl	Training	NON-active	NON-active
1548	101-21-3	CC(C)OC(=O)Nc1cccc(Cl)c1	Training	NON-active	NON-active
1549	75330-75-5	CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21	Training	NON-active	NON-active
1550	12427-38-2	SC(=S)NCCNC(S)=S	Training	NON-active	NON-active
1551	838-88-0	Cc1cc(Cc2cc(C)c(N)cc2)ccc1N	Training	NON-active	NON-active
1552	90-94-8	CN(C)c1ccc(cc1)C(=O)c1ccc(cc1)N(C)C	Training	NON-active	NON-active
1553	127-47-9	CC1CCCC(C)(C)C=1C=CC(C)=CC=CC(C)=CCOC(C)=O	Training	NON-active	NON-active
1554	133-07-3	O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl	Training	NON-active	NON-active
1555	104-40-5	CCCCCCCCCc1ccc(O)cc1	Training	NON-active	NON-active
1556	115-86-6	O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1	Training	NON-active	NON-active
1557	534-52-1	Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O	Training	NON-active	NON-active
1558	58-72-0	C(=C(c1ccccc1)c1ccccc1)c1ccccc1	Training	NON-active	NON-active
1559	104-43-8	CCCCCCCCCCCCc1ccc(O)cc1	Training	NON-active	NON-active
1560	169590-42-5	Cc1ccc(cc1)-c1cc([n][n]1-c1ccc(cc1)S(N)(=O)=O)C(F)(F)F	Training	NON-active	NON-active
1561	84371-65-3	CC12CC(C3C(CCC4=CC(=O)CCC4=3)C1CCC2(O)C#CC)c1ccc(cc1)N(C)C	Training	NON-active	NON-active
1562	68-26-8	CC1CCCC(C)(C)C=1C=CC(C)=CC=CC(C)=CCO	Training	NON-active	NON-active
1563	97322-87-7	Cc1c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c(O)c1C	Training	NON-active	NON-active
1564	33089-61-1	CN(C=Nc1ccc(C)cc1C)C=Nc1ccc(C)cc1C	Training	NON-active	NON-active
1565	528-29-0	[O-][N+](=O)c1ccccc1[N+]([O-])=O	Training	NON-active	NON-active
1566	1024-57-3	ClC1(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C(Cl)=C2Cl	Training	NON-active	NON-active
1567	33820-53-0	CC(C)c1cc(c(c(c1)[N+]([O-])=O)N(CCC)CCC)[N+]([O-])=O	Training	NON-active	NON-active
1568	300-76-5	COP(=O)(OC(Br)C(Cl)(Cl)Br)OC	Training	NON-active	NON-active
1569	19044-88-3	CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)S(N)(=O)=O)[N+]([O-])=O	Training	NON-active	NON-active
1570	19666-30-9	CC(C)Oc1cc(c(Cl)cc1Cl)N1N=C(OC1=O)C(C)(C)C	Training	NON-active	NON-active
1571	40487-42-1	Cc1c(c(NC(CC)CC)c(cc1C)[N+]([O-])=O)[N+]([O-])=O	Training	NON-active	NON-active
1572	2310-17-0	CCOP(=S)(OCC)SCN1C(=O)Oc2cc(Cl)ccc12	Training	NON-active	NON-active
1573	1918-16-7	CC(C)N(C(=O)CCl)c1ccccc1	Training	NON-active	NON-active
1574	2312-35-8	CC(C)(C)c1ccc(cc1)OC1CCCCC1OS(=O)OCC#C	Training	NON-active	NON-active
1575	2303-17-5	CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl	Training	NON-active	NON-active
1576	95-95-4	Oc1cc(Cl)c(Cl)cc1Cl	Training	NON-active	NON-active
1577	1675-54-3	CC(C)(c1ccc(cc1)OCC1CO1)c1ccc(cc1)OCC1CO1	Training	NON-active	NON-active
1578	69-09-0	CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12	Training	NON-active	NON-active
1579	66-81-9	CC1CC(C(O)CC2CC(=O)NC(=O)C2)C(=O)C(C)C1	Training	NON-active	NON-active
1580	533-74-4	CN1CSC(=S)N(C)C1	Training	NON-active	NON-active
1581	84-61-7	O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1	Training	NON-active	NON-active
1582	102-06-7	N=C(Nc1ccccc1)Nc1ccccc1	Training	NON-active	NON-active
1583	60-33-3	CCCCCC=CCC=CCCCCCCCC(O)=O	Training	NON-active	NON-active
1584	463-40-1	CCC=CCC=CCC=CCCCCCCCC(O)=O	Training	NON-active	NON-active
1585	26530-20-1	CCCCCCCCN1SC=CC1=O	Training	NON-active	NON-active
1586	90-30-2	c1cccc2c(cccc21)Nc1ccccc1	Training	NON-active	NON-active
1587	2451-62-9	O=C1N(CC2CO2)C(=O)N(CC2CO2)C(=O)N1CC1CO1	Training	NON-active	NON-active
1588	103-34-4	C1COCCN1SSN1CCOCC1	Training	NON-active	NON-active
1589	3194-55-6	BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br	Training	NON-active	NON-active
1590	27138-31-4	CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c1ccccc1	Training	NON-active	NON-active
1591	23593-75-1	Clc1ccccc1C(c1ccccc1)(c1ccccc1)[n]1c[n]cc1	Training	NON-active	NON-active
1592	49562-28-9	CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c1ccc(Cl)cc1	Training	NON-active	NON-active
1593	741-58-2	CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1	Training	NON-active	NON-active
1594	119446-68-3	CC1COC(C[n]2c[n]c[n]2)(O1)c1ccc(cc1Cl)Oc1ccc(Cl)cc1	Training	NON-active	NON-active
1595	55283-68-6	CC(=C)CN(CC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O	Training	NON-active	NON-active
1596	60168-88-9	OC(c1ccccc1Cl)(c1ccc(Cl)cc1)c1c[n]c[n]c1	Training	NON-active	NON-active
1597	72490-01-8	CCOC(=O)NCCOc1ccc(cc1)Oc1ccccc1	Training	NON-active	NON-active
1598	41198-08-7	CCCSP(=O)(Oc1ccc(Br)cc1Cl)OCC	Training	NON-active	NON-active
1599	3383-96-8	COP(=S)(Oc1ccc(cc1)Sc1ccc(cc1)OP(=S)(OC)OC)OC	Training	NON-active	NON-active
1600	643-79-8	O=Cc1ccccc1C=O	Training	NON-active	NON-active
1601	131860-33-8	COC(=O)C(=COC)c1ccccc1Oc1cc([n]c[n]1)Oc1ccccc1C#N	Training	NON-active	NON-active
1602	122453-73-0	CCOC[n]1c(c(C#N)c(Br)c1C(F)(F)F)-c1ccc(Cl)cc1	Training	NON-active	NON-active
1603	113-48-4	CCC(CN1C(=O)C2C(C3CC2C=C3)C1=O)CCCC	Training	NON-active	NON-active
1604	96489-71-3	CC(C)(C)N1N=CC(SCc2ccc(cc2)C(C)(C)C)=C(Cl)C1=O	Training	NON-active	NON-active
1605	7696-12-0	CC(C)=CC1C(C(=O)OCN2C(=O)C3CCCCC=3C2=O)C1(C)C	Training	NON-active	NON-active
1606	119168-77-3	CCc1[n][n](C)c(C(=O)NCc2ccc(cc2)C(C)(C)C)c1Cl	Training	NON-active	NON-active
1607	69327-76-0	CC(C)(C)N=C1SCN(C(=O)N1C(C)C)c1ccccc1	Training	NON-active	NON-active
1608	120116-88-3	CN(C)S(=O)(=O)[n]1c(c(Cl)[n]c1C#N)-c1ccc(C)cc1	Training	NON-active	NON-active
1609	122008-85-9	CCCCOC(=O)C(C)Oc1ccc(cc1)Oc1ccc(cc1F)C#N	Training	NON-active	NON-active
1610	153233-91-1	CCOc1cc(ccc1C1COC(=N1)c1c(F)cccc1F)C(C)(C)C	Training	NON-active	NON-active
1611	120068-37-3	Nc1c(c(C#N)[n][n]1-c1c(Cl)cc(cc1Cl)C(F)(F)F)S(=O)C(F)(F)F	Training	NON-active	NON-active
1612	361377-29-9	CON=C(C1=NOCCO1)c1ccccc1Oc1[n]c[n]c(Oc2ccccc2Cl)c1F	Training	NON-active	NON-active
1613	35575-96-3	COP(=O)(OC)SCN1c2[n]cc(Cl)cc2OC1=O	Training	NON-active	NON-active
1614	124495-18-7	Fc1ccc(cc1)Oc1cc[n]c2cc(Cl)cc(Cl)c21	Training	NON-active	NON-active
1615	N.A.	CC(C)=CC1C(C(=O)OC2CC(=O)C(CC=C)=C2C)C1(C)C	Training	NON-active	NON-active
1616	33956-49-9	CC=CC=CCCCCCCCO	Training	NON-active	NON-active
1617	68959-20-6	C[N+](CCC[Si](OC)(OC)OC)(CCCCCCCCCC)CCCCCCCCCC	Training	NON-active	NON-active
1618	31519-22-9	Oc1cc(C(O)=O)c(O)c2ccccc12	Training	NON-active	NON-active
1619	5598-15-2	CCOP(=O)(Oc1[n]c(Cl)c(Cl)cc1Cl)OCC	Training	NON-active	NON-active
1620	2390-60-5	CCNc1ccc(C(c2ccc(cc2)N(CC)CC)=C2C=CC(C=C2)=[N+](CC)CC)c2ccccc21	Training	NON-active	NON-active
1621	754-91-6	NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	NON-active	NON-active
1622	133855-98-8	Fc1ccc(cc1)C1(C[n]2c[n]c[n]2)OC1c1ccccc1Cl	Training	NON-active	NON-active
1623	1034-01-1	CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1	Training	NON-active	NON-active
1624	85532-75-8	CCC(C)N(C)C(=O)c1cc2ccccc2c([n]1)-c1ccccc1Cl	Training	NON-active	NON-active
1625	88-58-4	CC(C)(C)c1cc(O)c(cc1O)C(C)(C)C	Training	NON-active	NON-active
1626	941-69-5	O=C1C=CC(=O)N1c1ccccc1	Training	NON-active	NON-active
1627	3025-30-7	CCOC(=O)C=CC=CCCCCC	Training	NON-active	NON-active
1628	587-65-5	O=C(CCl)Nc1ccccc1	Training	NON-active	NON-active
1629	493-52-7	CN(C)c1ccc(cc1)N=Nc1ccccc1C(O)=O	Training	NON-active	NON-active
1630	2687-96-9	CCCCCCCCCCCCN1CCCC1=O	Training	NON-active	NON-active
1631	81-88-9	CCN(CC)c1cc2[o+]c3cc(ccc3c(-c3ccccc3C(O)=O)c2cc1)N(CC)CC	Training	NON-active	NON-active
1632	51-24-1	Oc1ccc(cc1I)Oc1c(I)cc(CC(O)=O)cc1I	Training	NON-active	NON-active
1633	186392-65-4	OC(C(Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1)C(=O)N1CC(O)C(O)C1	Training	NON-active	NON-active
1634	199171-88-5	CCc1[n][n](C2CCCCC2)c2cc(ccc21)C1(CCC(CC1)C(O)=O)C#N	Training	NON-active	NON-active
1635	203942-49-8	CN(CC(CC[N+]12CCC(CC1)(CC2)C1CCCCC1)c1cc(Cl)c(Cl)cc1)C(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F	Training	NON-active	NON-active
1636	402910-27-4	Cc1cc(ccc1SC)Oc1ccc(cc1CN(C)C)S(N)(=O)=O	Training	NON-active	NON-active
1637	179465-71-5	NC(=O)N(O)C1CC(C=C1)Oc1cc(ccc1)Oc1ccc(F)cc1	Training	NON-active	NON-active
1638	158081-99-3	OC(=O)C1(CCCC1)c1cc2OCC(Cc3ccc(cc3)-c3ccccc3)C(O)c2cc1	Training	NON-active	NON-active
